786	内容标签	4	城市道路	1000033	0	0	0			2022-10-26 15:13:33	2023-09-15 14:40:13	786	1000302,1000021,1000033,786	技术与评测,评测,特殊场景试驾,城市道路	2023-12-28
80279	内容标签	4	汽车涨价	1000048	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	80279	1000131,1000272,1000048,80279	要闻热点,车圈新闻,价格行情,汽车涨价	2023-12-28
1000029	内容标签	4	碰撞测试	1000024	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000024,1000029	技术与评测,评测,安全测试,碰撞测试	2023-12-28
1000040	内容标签	4	优美风景	1000033	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000033,1000040	技术与评测,评测,特殊场景试驾,优美风景	2023-12-28
1000043	内容标签	4	拆解评测	1000023	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000302,1000021,1000023,1000043	技术与评测,评测,静态评测,拆解评测	2023-12-28
1000049	内容标签	4	汽车报价	1000048	0	0	0			2022-10-26 15:13:33	2023-05-29 19:28:34	0	1000131,1000272,1000048,1000049	要闻热点,车圈新闻,价格行情,汽车报价	2023-12-28
1000050	内容标签	4	汽车降价	1000048	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000048,1000050	要闻热点,车圈新闻,价格行情,汽车降价	2023-12-28
1000053	内容标签	4	车型咨询	1000052	0	0	0			2022-10-26 15:13:33	2023-05-29 20:13:47	0	1000056,1000011,1000052,1000053	选买类内容,导购,选车疑问,车型咨询	2023-12-28
1000054	内容标签	4	价格咨询	1000052	0	0	0			2022-10-26 15:13:33	2023-05-29 19:59:18	0	1000056,1000011,1000052,1000054	选买类内容,导购,选车疑问,价格咨询	2023-12-28
1000055	内容标签	4	配置咨询	1000052	0	0	0			2022-10-26 15:13:33	2023-05-29 19:59:38	0	1000056,1000011,1000052,1000055	选买类内容,导购,选车疑问,配置咨询	2023-12-28
1000079	内容标签	4	配件对比	1000078	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,387,1000078,1000079	用车,维修保养,汽车配件,配件对比	2023-12-28
1000080	内容标签	4	配件价格	1000078	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,387,1000078,1000080	用车,维修保养,汽车配件,配件价格	2023-12-28
1000081	内容标签	4	配件介绍	1000078	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,387,1000078,1000081	用车,维修保养,汽车配件,配件介绍	2023-12-28
1000095	内容标签	4	省油/电技巧	1000094	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,1000092,1000094,1000095	用车,车类知识,驾驶小技巧,省油/电技巧	2023-12-28
1000106	内容标签	4	外观改装	1000105	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,1000082,1000105,1000106	用车,用车相关,汽车改装,外观改装	2023-12-28
1000108	内容标签	4	性能改装	1000105	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,1000082,1000105,1000108	用车,用车相关,汽车改装,性能改装	2023-12-28
1000110	内容标签	4	改装教程	1000105	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,1000082,1000105,1000110	用车,用车相关,汽车改装,改装教程	2023-12-28
1000138	内容标签	4	新能源补贴	1000528	1	0	0			2022-10-26 15:13:33	2023-05-29 20:16:53	0	1000131,1000132,1000528,1000138	要闻热点,政府新闻,补贴政策,新能源补贴	2023-12-28
1000152	内容标签	4	销量看空	1000151	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000151,1000152	要闻热点,车圈新闻,销量新闻,销量看空	2023-12-28
1000153	内容标签	4	销量增长	1000151	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000151,1000153	要闻热点,车圈新闻,销量新闻,销量增长	2023-12-28
1000155	内容标签	4	销量解析	1000151	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000151,1000155	要闻热点,车圈新闻,销量新闻,销量解析	2023-12-28
1000172	内容标签	4	深度数据研究	1000171	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000171,1000172	要闻热点,车圈新闻,行业评论,深度数据研究	2023-12-28
1000201	内容标签	4	人员变动	1000199	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,1000272,1000199,1000201	要闻热点,车圈新闻,花边新闻,人员变动	2023-12-28
1000274	内容标签	4	油价涨跌	1000149	0	0	0			2022-11-24 11:41:58	2023-09-15 16:44:37	0	1000131,1000132,1000149,1000274	要闻热点,政府新闻,汽车油价,油价涨跌	2023-12-28
1000303	内容标签	4	废弃	1000024	0	0	0			2022-11-24 15:09:35	2023-09-15 14:37:43	0	1000302,1000021,1000024,1000303	技术与评测,评测,安全测试,废弃	2023-12-28
1000304	内容标签	4	构造评测	1000023	1	0	0			2022-11-24 15:10:44	2023-09-15 15:28:23	0	1000302,1000021,1000023,1000304	技术与评测,评测,静态评测,构造评测	2023-12-28
1000314	内容标签	4	价格选车技巧	1000020	0	0	0			2022-11-24 15:43:58	2023-09-15 14:50:00	0	1000056,1000011,1000020,1000314	选买类内容,导购,选车技巧,价格选车技巧	2023-12-28
1000315	内容标签	4	功能性选车技巧	1000020	0	0	0			2022-11-24 15:44:19	2023-09-15 14:50:00	0	1000056,1000011,1000020,1000315	选买类内容,导购,选车技巧,功能性选车技巧	2023-12-28
1000318	内容标签	4	0.0	80092	0	0	0			2022-11-24 16:07:23	2023-05-29 19:06:37	0	1000069,1000082,80092,1000318	用车,用车相关,用车成本,0.0	2023-12-28
1000378	内容标签	4	F1方程式	1000165	1	0	0			2022-11-24 18:33:37	2023-05-29 19:16:16	0	1000156,1000161,1000165,1000378	汽车周边,汽车活动,赛事活动,F1方程式	2023-12-28
1000470	内容标签	4	限行	1000469	1	0	0			2022-11-30 17:15:15	2023-05-29 19:06:37	0	1000131,1000132,1000469,1000470	要闻热点,政府新闻,交通政策,限行	2023-12-28
1000475	内容标签	4	其他咨询	1000052	0	0	0			2022-12-27 16:42:16	2023-05-29 19:59:45	0	1000056,1000011,1000052,1000475	选买类内容,导购,选车疑问,其他咨询	2023-12-28
1000521	内容标签	4	结构与材料	1000308	1	0	0			2023-05-29 19:33:37	2023-12-06 10:24:33	0	1000302,1000305,1000308,1000521	技术与评测,汽车技术,安全技术,结构与材料	2023-12-28
1000522	内容标签	4	被动安全	1000308	1	0	0			2023-05-29 19:33:52	2023-12-06 10:24:33	0	1000302,1000305,1000308,1000522	技术与评测,汽车技术,安全技术,被动安全	2023-12-28
1000523	内容标签	4	基本参数	1000052	1	0	0			2023-05-29 19:37:22	2023-05-29 19:56:30	0	1000056,1000011,1000052,1000523	选买类内容,导购,选车疑问,基本参数	2023-12-28
1000524	内容标签	4	选买对比	1000052	1	0	0			2023-05-29 19:54:30	2023-05-29 19:56:30	0	1000056,1000011,1000052,1000524	选买类内容,导购,选车疑问,选买对比	2023-12-28
1000526	内容标签	4	OTA	1000525	1	0	0			2023-05-29 20:08:55	2023-05-29 20:08:55	0	1000069,1000082,1000525,1000526	用车,用车相关,汽车配置,OTA	2023-12-28
1000529	内容标签	4	燃油车补贴	1000528	1	0	0			2023-05-29 20:17:14	2023-05-29 20:17:37	0	1000131,1000132,1000528,1000529	要闻热点,政府新闻,补贴政策,燃油车补贴	2023-12-28
1000530	内容标签	4	地区补贴	1000528	1	0	0			2023-05-29 20:18:00	2023-05-29 20:18:13	0	1000131,1000132,1000528,1000530	要闻热点,政府新闻,补贴政策,地区补贴	2023-12-28
1000559	内容标签	4	提车仪式	1000065	1	0	0			2023-09-15 15:32:22	2023-09-15 15:32:22	0	1000056,1000064,1000065,1000559	选买类内容,买车相关,提车感受,提车仪式	2023-12-28
1000560	内容标签	4	老爷车	1000556	1	0	0			2023-09-15 15:35:45	2023-09-15 15:35:45	0	1000156,436,1000556,1000560	汽车周边,汽车历史,情怀老车,老爷车	2023-12-28
1000562	内容标签	4	驾考	1000563	1	0	0			2023-09-15 15:48:44	2023-10-17 18:17:22	0	1000069,1000082,1000563,1000562	用车,用车相关,交管业务,驾考	2023-12-28
1000564	内容标签	4	车辆年检	1000563	1	0	0			2023-10-17 18:16:36	2023-10-17 18:16:36	0	1000069,1000082,1000563,1000564	用车,用车相关,交管业务,车辆年检	2023-12-28
1000565	内容标签	4	车辆违章	1000563	1	0	0			2023-10-17 18:16:48	2023-10-17 18:16:48	0	1000069,1000082,1000563,1000565	用车,用车相关,交管业务,车辆违章	2023-12-28
80064	直播标签	1	直播车展	0	0	0	0			2023-01-10 16:46:49	2023-01-10 17:11:04	0	80064,0,0,0	直播车展,,,	2023-12-28
80093	直播标签	1	日常直播	0	0	0	0			2023-01-10 16:50:03	2023-01-10 17:11:07	0	80093,0,0,0	日常直播,,,	2023-12-28
80096	直播标签	1	商配直播	0	0	0	0			2023-01-10 16:50:42	2023-01-10 17:11:10	0	80096,0,0,0	商配直播,,,	2023-12-28
80099	直播标签	1	经销商直播	0	0	0	0			2023-01-10 16:51:49	2023-01-10 17:11:13	0	80099,0,0,0	经销商直播,,,	2023-12-28
80100	直播标签	1	直播测试	0	0	0	0			2023-01-10 16:52:10	2023-01-10 17:11:16	0	80100,0,0,0	直播测试,,,	2023-12-28
80102	直播标签	1	易车内部直播	0	0	0	0			2023-01-10 16:52:54	2023-01-10 17:11:21	0	80102,0,0,0	易车内部直播,,,	2023-12-28
80109	直播标签	1	赛事直播	0	0	0	0			2023-01-10 16:59:26	2023-01-10 17:11:24	0	80109,0,0,0	赛事直播,,,	2023-12-28
1000056	内容标签	1	选买类内容	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:07:23	0	1000056,0,0,0	选买类内容,,,	2023-12-28
1000069	内容标签	1	用车	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,0,0,0	用车,,,	2023-12-28
1000117	内容标签	1	新车资讯	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000117,0,0,0	新车资讯,,,	2023-12-28
1000131	内容标签	1	要闻热点	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000131,0,0,0	要闻热点,,,	2023-12-28
1000156	内容标签	1	汽车周边	0	1	0	0			2022-10-26 15:13:33	2023-09-15 15:15:58	0	1000156,0,0,0	汽车周边,,,	2023-12-28
1000162	内容标签	1	车展活动	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000162,0,0,0	车展活动,,,	2023-12-28
1000166	兴趣类标签	1	运动大类	0	1	0	0			2022-10-26 15:13:33	2023-05-29 19:45:10	0	1000166,0,0,0	运动大类,,,	2023-12-28
1000203	产品属性标签	1	能源类型偏好	0	1	0	0			2022-10-26 15:13:33	2022-12-22 16:29:21	0	1000203,0,0,0	能源类型偏好,,,	2023-12-28
1000212	产品属性标签	1	汽车市场	0	1	0	0			2022-10-26 15:13:33	2022-12-22 16:30:09	0	1000212,0,0,0	汽车市场,,,	2023-12-28
1000215	产品属性标签	1	级别偏好	0	0	0	0			2022-10-26 15:13:33	2023-01-10 17:13:32	0	1000215,0,0,0	级别偏好,,,	2023-12-28
1000245	运营标签	1	内容主旨	0	0	0	0			2022-10-26 15:13:33	2023-06-27 15:28:47	0	1000245,0,0,0	内容主旨,,,	2023-12-28
1000258	运营标签	1	运营	0	0	0	0			2022-10-26 15:13:33	2023-06-27 15:28:44	0	1000258,0,0,0	运营,,,	2023-12-28
1000265	内容观点	1	观点负向	0	1	0	0			2022-10-26 15:13:33	2022-10-26 15:13:33	0	1000265,0,0,0	观点负向,,,	2023-12-28
1000302	内容标签	1	技术与评测	0	1	0	0			2022-11-24 15:02:48	2023-05-29 19:07:05	0	1000302,0,0,0	技术与评测,,,	2023-12-28
1000312	内容标签	1	产品导购解读	0	0	0	0			2022-11-24 15:39:24	2023-05-29 19:58:28	0	1000312,0,0,0	产品导购解读,,,	2023-12-28
1000451	产品属性标签	1	车型特点	0	1	0	0			2022-11-24 20:53:51	2022-12-22 16:34:42	0	1000451,0,0,0	车型特点,,,	2023-12-28
1000455	运营标签	1	负向标签	0	0	0	0			2022-11-24 21:01:50	2022-12-22 16:36:02	0	1000455,0,0,0	负向标签,,,	2023-12-28
1000477	兴趣类标签	1	通用大类	0	1	0	0			2023-01-10 10:15:41	2023-01-10 10:15:41	0	1000477,0,0,0	通用大类,,,	2023-12-28
1000478	兴趣类标签	1	人群大类	0	1	0	0			2023-01-10 10:19:11	2023-01-10 10:19:11	0	1000478,0,0,0	人群大类,,,	2023-12-28
1000479	兴趣类标签	1	汽车大类	0	1	0	0			2023-01-10 10:20:17	2023-01-10 10:20:17	0	1000479,0,0,0	汽车大类,,,	2023-12-28
1000482	兴趣类标签	1	内容看点	0	1	0	0			2023-01-10 10:29:42	2023-01-10 10:29:42	0	1000482,0,0,0	内容看点,,,	2023-12-28
1000484	兴趣类标签	1	场景大类	0	1	0	0			2023-01-10 10:33:13	2023-01-10 10:33:36	0	1000484,0,0,0	场景大类,,,	2023-12-28
1000485	兴趣类标签	1	运营标签	0	0	0	0			2023-01-10 10:34:21	2023-06-15 16:30:51	0	1000485,0,0,0	运营标签,,,	2023-12-28
1000515	内容标签	1	一级运营标签	0	1	0	0			2023-03-01 18:39:01	2023-05-29 19:06:37	0	1000515,0,0,0	一级运营标签,,,	2023-12-28
80018	内容标签	3	故障维修	387	1	0	0			2022-10-26 15:13:33	2023-05-29 19:27:09	80018	1000069,387,80018,0	用车,维修保养,故障维修,	2023-12-28
1000078	内容标签	3	汽车配件	387	1	0	0			2022-10-26 15:13:33	2023-05-29 19:27:33	0	1000069,387,1000078,0	用车,维修保养,汽车配件,	2023-12-28
1000072	内容标签	3	汽车保养	387	1	0	0			2022-10-26 15:13:33	2023-05-29 19:27:09	0	1000069,387,1000072,0	用车,维修保养,汽车保养,	2023-12-28
1000160	内容标签	3	老车修复	436	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000156,436,1000160,0	汽车周边,汽车历史,老车修复,	2023-12-28
1000556	内容标签	3	情怀老车	436	1	0	0			2023-09-15 15:18:46	2023-09-15 15:18:46	0	1000156,436,1000556,0	汽车周边,汽车历史,情怀老车,	2023-12-28
1000301	内容标签	3	品牌成长史	436	1	0	0			2022-11-24 15:00:35	2023-05-29 19:06:37	0	1000156,436,1000301,0	汽车周边,汽车历史,品牌成长史,	2023-12-28
1000299	内容标签	3	经典车历史	436	1	0	0			2022-11-24 14:59:40	2023-05-29 19:06:37	0	1000156,436,1000299,0	汽车周边,汽车历史,经典车历史,	2023-12-28
1000177	兴趣类标签	3	健身日记	702	0	0	0			2022-10-26 15:13:33	2022-11-24 18:32:30	0	1000166,702,1000177,0	运动大类,健身,健身日记,	2023-12-28
1000179	兴趣类标签	3	健身食谱	702	0	0	0			2022-10-26 15:13:33	2022-11-24 18:32:37	0	1000166,702,1000179,0	运动大类,健身,健身食谱,	2023-12-28
1000178	兴趣类标签	3	健身装备	702	0	0	0			2022-10-26 15:13:33	2022-11-24 18:32:33	0	1000166,702,1000178,0	运动大类,健身,健身装备,	2023-12-28
1000404	产品属性标签	3	小型SUV	842	0	0	0			2022-11-24 19:32:19	2023-01-05 15:49:57	0	1000215,842,1000404,0	级别偏好,suv,小型SUV,	2023-12-28
1000408	产品属性标签	3	大型	842	0	0	0			2022-11-24 19:33:01	2023-01-05 15:49:57	0	1000215,842,1000408,0	级别偏好,suv,大型,	2023-12-28
1000407	产品属性标签	3	中大型	842	0	0	0			2022-11-24 19:32:46	2023-01-05 15:49:57	0	1000215,842,1000407,0	级别偏好,suv,中大型,	2023-12-28
1000406	产品属性标签	3	中型	842	0	0	0			2022-11-24 19:32:37	2023-01-05 15:49:57	0	1000215,842,1000406,0	级别偏好,suv,中型,	2023-12-28
1000405	产品属性标签	3	紧凑型	842	0	0	0			2022-11-24 19:32:29	2023-01-05 15:49:57	0	1000215,842,1000405,0	级别偏好,suv,紧凑型,	2023-12-28
1000088	内容标签	3	充电地址	80140	1	0	0			2022-10-26 15:13:33	2023-09-15 14:56:48	0	1000069,80140,1000088,0	用车,充电攻略,充电地址,	2023-12-28
1000091	内容标签	3	充电时间	80140	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,80140,1000091,0	用车,充电攻略,充电时间,	2023-12-28
1000090	内容标签	3	充电安全	80140	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,80140,1000090,0	用车,充电攻略,充电安全,	2023-12-28
1000089	内容标签	3	充电桩安装	80140	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:37	0	1000069,80140,1000089,0	用车,充电攻略,充电桩安装,	2023-12-28
1000012	内容标签	3	单车导购	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000012,0	选买类内容,导购,单车导购,	2023-12-28
1000538	内容标签	3	汽车分享	1000011	1	0	0			2023-09-13 17:27:36	2023-09-15 14:46:57	0	1000056,1000011,1000538,0	选买类内容,导购,汽车分享,	2023-12-28
1000537	内容标签	3	评测导购	1000011	1	0	0			2023-09-13 17:27:24	2023-09-15 14:46:51	0	1000056,1000011,1000537,0	选买类内容,导购,评测导购,	2023-12-28
1000536	内容标签	3	营销导购	1000011	1	0	0			2023-09-13 17:27:14	2023-09-15 14:46:45	0	1000056,1000011,1000536,0	选买类内容,导购,营销导购,	2023-12-28
1000535	内容标签	3	多车导购	1000011	1	0	0			2023-09-13 17:26:59	2023-09-15 14:46:33	0	1000056,1000011,1000535,0	选买类内容,导购,多车导购,	2023-12-28
1000316	内容标签	3	无解说车辆展示	1000011	1	0	0			2022-11-24 15:51:41	2023-05-29 19:23:15	0	1000056,1000011,1000316,0	选买类内容,导购,无解说车辆展示,	2023-12-28
1000313	内容标签	3	买车技巧	1000011	1	0	0			2022-11-24 15:43:39	2023-05-29 19:06:37	0	1000056,1000011,1000313,0	选买类内容,导购,买车技巧,	2023-12-28
1000298	内容标签	3	车系品牌解读	1000011	1	0	0			2022-11-24 14:58:02	2023-05-29 19:17:45	0	1000056,1000011,1000298,0	选买类内容,导购,车系品牌解读,	2023-12-28
1000052	内容标签	3	选车疑问	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:11:56	0	1000056,1000011,1000052,0	选买类内容,导购,选车疑问,	2023-12-28
1000026	内容标签	3	试驾	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:58:25	0	1000056,1000011,1000026,0	选买类内容,导购,试驾,	2023-12-28
1000020	内容标签	3	选车技巧	1000011	0	0	0			2022-10-26 15:13:33	2023-09-15 14:50:00	0	1000056,1000011,1000020,0	选买类内容,导购,选车技巧,	2023-12-28
1000019	内容标签	3	探店报价	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000019,0	选买类内容,导购,探店报价,	2023-12-28
1000017	内容标签	3	车款推荐	1000011	0	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000017,0	选买类内容,导购,车款推荐,	2023-12-28
1000016	内容标签	3	一般导购	1000011	0	0	0			2022-10-26 15:13:33	2023-09-15 14:46:05	0	1000056,1000011,1000016,0	选买类内容,导购,一般导购,	2023-12-28
1000015	内容标签	3	聊天侃车	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000015,0	选买类内容,导购,聊天侃车,	2023-12-28
1000014	内容标签	3	购车手册	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000014,0	选买类内容,导购,购车手册,	2023-12-28
1000013	内容标签	3	对比导购	1000011	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000056,1000011,1000013,0	选买类内容,导购,对比导购,	2023-12-28
632	内容标签	3	第一视角评测	1000021	0	0	0			2022-10-26 15:13:33	2023-09-15 14:38:56	632	1000302,1000021,632,0	技术与评测,评测,第一视角评测,	2023-12-28
1000546	内容标签	3	动态评测	1000021	1	0	0			2023-09-15 14:31:54	2023-09-15 14:31:54	0	1000302,1000021,1000546,0	技术与评测,评测,动态评测,	2023-12-28
1000317	内容标签	3	场地测试	1000021	0	0	0			2022-11-24 15:55:31	2023-09-15 14:39:43	0	1000302,1000021,1000317,0	技术与评测,评测,场地测试,	2023-12-28
1000042	内容标签	3	横评	1000021	1	0	0			2022-10-26 15:13:33	2023-05-29 19:22:23	0	1000302,1000021,1000042,0	技术与评测,评测,横评,	2023-12-28
1000041	内容标签	3	长测	1000021	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000041,0	技术与评测,评测,长测,	2023-12-28
1000033	内容标签	3	特殊场景试驾	1000021	0	0	0			2022-10-26 15:13:33	2023-09-15 15:56:50	0	1000302,1000021,1000033,0	技术与评测,评测,特殊场景试驾,	2023-12-28
1000032	内容标签	3	噪音测试	1000021	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000032,0	技术与评测,评测,噪音测试,	2023-12-28
1000031	内容标签	3	音响测试	1000021	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000031,0	技术与评测,评测,音响测试,	2023-12-28
1000030	内容标签	3	能耗测试	1000021	1	0	0			2022-10-26 15:13:33	2023-05-29 19:06:36	0	1000302,1000021,1000030,0	技术与评测,评测,能耗测试,	2023-12-28
1000028	内容标签	3	性能测试	1000021	1	0	0			2022-10-26 15:13:33	2023-09-15 14:38:25	0	1000302,1000021,1000028,0	技术与评测,评测,性能测试,	2023-12-28
